VIX,VIY,VGX,VGY,OIX,OIY
0.06251289920758134,0.5666723627802954,0.8882661570310216,0.9247322018876057,0.317639118445907,0.05807168505853532
0.19023851523235957,0.7954517028496934,0.9335848178072729,0.8963158226992928,0.6304154858229495,0.7693442000798176
0.1948675440919749,0.13622585071985388,0.9067095850380053,0.9082268729609891,0.7019741391986419,0.7772173931873901
0.16780950330954297,0.298220718141761,0.9621416888020781,0.05504916977098926,0.6145652204576444,0.5530021465565611
0.12152906373729819,0.8637183130254359,0.9450611355172411,0.19497732806025458,0.6475038507499782,0.7289167785321949
0.11060571128519359,0.7242841211969336,0.9856522522923263,0.45142104688559664,0.2890658221007707,0.09825565814401126
0.08617325231325762,0.6128507450384132,0.9143881581560905,0.5655023741467406,0.8211444780180607,0.23595621982005674
0.143653402180361,0.8791911603228512,0.8560506134490946,0.49493655974945316,0.6321026123629807,0.1765642819205521
0.1450552618266236,0.17823937847150695,0.90462268128809,0.8766406171619673,0.7281811551689829,0.6302649460569155
0.021907589130144643,0.07001607654092466,0.9382248242837555,0.8976390514222443,0.6894266712801977,0.3636941523624422
0.1386174902894095,0.3774681174474107,0.8383212722852753,0.8946519671815285,0.6745352426768325,0.618904289714144
0.1906069477193219,0.10657393956831335,0.9188908977898219,0.3461560024248079,0.29323527321949006,0.03947192357323771
0.1971431272017559,0.29240511401702735,0.8154101525335388,0.7629187529541357,0.6939508696383254,0.3643616184097657
0.0747555408225696,0.4718510781989753,0.9194478787354898,0.9730072689147041,0.7295160300818513,0.8060415088157996
0.13609114391650518,0.09759937920903893,0.9259788071397936,0.7153208409312493,0.4942646303049454,0.4363609440478198
0.137013459955515,0.37392978881340583,0.8402863790531403,0.5108293876322864,0.5156714463670315,0.3652640154278794
0.13911065879975132,0.7663513456334484,0.9857941108194579,0.6637324145646656,0.7545389497124846,0.08023101313159418
0.08673157117651033,0.2637022312661333,0.9422355767557633,0.1902644527409714,0.41718168814273493,0.5784826000088181
0.16308277167785284,0.6718774086772173,0.8562007454065965,0.9594415640767028,0.39584339741076013,0.6241498083717936
0.08324955761613885,0.41556000111604924,0.8696084437795392,0.09775110000061124,0.35153445539679784,0.23378045936176284
0.16471482512701865,0.9114299697492154,0.8489417680888561,0.7580745107435907,0.360146951793168,0.7073304733543692
0.08068137555750332,0.771788557827796,0.862557123350987,0.8366277593544065,0.27637259751203036,0.49413238346408134
0.17285512119046106,0.6648310781907127,0.9237519245781067,0.21860166825623867,0.40825969342553936,0.11854448774325566
0.05630929258973539,0.4079724288356058,0.9868373398957213,0.12421808540922477,0.5492566060942274,0.5381597345325789
0.106595560487066,0.8918541694109193,0.9568308234582171,0.45793667378964276,0.8205440631277594,0.14584562077189783
0.10456193142067613,0.6031053348876527,0.890694375378086,0.5571524476303311,0.7281347249260375,0.32681847427458777
0.02925417280927972,0.6178445184948443,0.8921894279183946,0.8933231761643879,0.7148367730950168,0.0855362531326326
0.08592298456307444,0.19590433973614113,0.8310323311331371,0.33840534959914154,0.6660465059489536,0.07432406609524429
0.023034888597503578,0.20373965462122393,0.9036802688868739,0.5204442301046496,0.31406280459134184,0.8013609598237303
0.11418675004549463,0.4292405113122056,0.879472034515152,0.4619212754595737,0.28503421223387837,0.6154678866329917
0.06787361646803741,0.5921365239174988,0.9608591482297257,0.04982559403177627,0.6444838797923622,0.2732355675651775
