VM1X,VM1Y,VM2X,VM2Y
0.36930734118070874,0.7162120292219684,0.7001848812106914,0.3807300004090979
0.43347512874006505,0.4816938192261624,0.7305427962390367,0.5620389535015321
0.4764740367260203,0.2939824149138656,0.5225873010575125,0.30313165394046204
0.4454385052694433,0.06225356648548806,0.6480660010518721,0.9305030841027827
0.405059473343637,0.9372816209278709,0.7219182935216216,0.3565734684642801
0.21405560795855316,0.12142506322357476,0.7511135128383617,0.4307580384142994
0.3040123761943772,0.49650837718234087,0.75224127776904,0.4442780933840025
0.3829477843722776,0.3478365381250208,0.5143628650228862,0.6752374987531247
0.42880479514890013,0.506838802375879,0.6344536510041358,0.5400944526862806
0.2928057757201906,0.46112230773612767,0.6929069075685987,0.7760330918667694
0.49198348818800874,0.15231988000162464,0.6563238849214345,0.7031278192681372
0.2642939270225112,0.2602894209626219,0.5254842808150044,0.08773295060942993
0.2716339960153655,0.15032326830354362,0.5909929353858122,0.9081491999006652
0.3653109736236912,0.5781883105222778,0.7607950751992174,0.6214886331612649
0.2429257204438679,0.2300584649373547,0.545297879922104,0.730887311071812
0.2348567814452657,0.6506772147666013,0.6061773118461025,0.6314517824443535
0.36018461706719046,0.4357982301865573,0.6827896332368897,0.9585749065114487
0.4361383183640434,0.5880372269101783,0.5572097291181406,0.09963553172493225
0.2370232398958129,0.42216241345316946,0.6949274749110865,0.9576531634624987
0.3242619995585612,0.146619834712291,0.7902697149754201,0.7114129657510094
0.214127241431228,0.9865995466300415,0.5465937387963753,0.40285043562426714
0.41686243867341427,0.456334411973173,0.7054355165972156,0.05599958282556268
0.24548161912360345,0.12900569134484957,0.577387716141239,0.3876832484298667
0.38684509467283085,0.26493200130214195,0.5151037922584368,0.5371994996326666
0.4013054851964918,0.20640983139232963,0.5947502520841816,0.03006532341983066
0.3805467607227643,0.4622203819887148,0.7257812636894924,0.07774692060723144
0.4962827693539411,0.6328012708633676,0.7878849355464939,0.3024540193068416
0.27302763898547777,0.38697711517928624,0.739698457536127,0.20719002735922362
0.28692469348398036,0.029097513826017753,0.5724586696631279,0.8685266232584304
0.4186670691759837,0.17820058738758632,0.7861313199928658,0.6313950320320575
0.4755703041382975,0.031958954931247244,0.5920401060411677,0.9777070556066046
0.300180916149483,0.8081898995558394,0.5437697537002689,0.45436875267480537
0.351136746526975,0.2214149765623024,0.5604278573991609,0.19686816433376852
0.2697606856118083,0.1170887655800324,0.769903547412238,0.7196611460727784
0.4796934120123,0.06375522931117689,0.6951970904177812,0.7664781874321495
0.42647991099859034,0.14049825701359403,0.7440910525692834,0.23062225182890472
0.26229739527656204,0.17709122992413662,0.6305884740996883,0.6681024820797805
