VIX,VIY,VGX,VGY,OIX,OIY
0.9487179487179487,0.9535759096612296,0.0,0.47121535181236673,1.0,0.0
0.47333333333333333,0.0,0.7857142857142857,0.7523584905660378,0.0,0.8380952380952381
0.0,0.49702734839476814,1.0,0.7079107505070994,0.9297848244620611,0.1079429735234216
0.7672955974842768,0.23747016706443913,1.0,1.0,0.0,0.36835891381345925
0.0,0.9048178613396005,0.6097560975609756,0.5407124681933843,0.20426487093153758,0.0
0.49375,0.7459807073954984,0.33858267716535434,0.0,1.0,0.42233632862644416
0.6722689075630253,0.10097719869706841,0.4563758389261745,0.0673076923076923,0.10952902519167579,1.0
0.8503937007874016,0.7957920792079208,0.8055555555555556,0.8312655086848635,0.0,0.658351409978308
0.30935251798561153,0.0,0.3941176470588235,0.12876254180602006,0.0,0.8261474269819193
0.5297619047619048,0.8985849056603774,0.3,0.16548463356973994,1.0,0.15011820330969267
0.35964912280701755,0.4453125,0.9827586206896551,0.12863534675615212,0.09700427960057062,1.0
0.2751677852348993,0.6327868852459017,0.7322834645669292,0.14834578441835647,0.9267515923566879,0.729003359462486
0.024096385542168676,0.36610608020698576,0.5342465753424658,0.41822173435784854,1.0,0.9373464373464373
0.7531645569620253,0.9900142653352354,0.567741935483871,0.6835585585585585,1.0,0.1605316973415133
0.2138364779874214,0.8280701754385965,0.25824175824175827,0.1439509954058193,0.9100877192982456,1.0
1.0,0.0,0.7631578947368421,0.0,0.8683628318584071,0.9511599511599511
0.0,0.0,0.978021978021978,0.28661749209694415,0.03804347826086957,0.8314465408805032
0.8,0.2197070572569907,0.0,0.9288389513108615,0.9291819291819292,0.9114942528735632
0.9864864864864865,0.9775533108866442,0.5282051282051282,0.9465116279069767,0.9317647058823529,0.0
0.7315436241610739,0.25943396226415094,0.9512195121951219,1.0,0.07445442875481387,1.0
0.9815950920245399,0.17623497997329773,1.0,1.0,0.0,0.9893333333333333
0.5985401459854015,0.7479954180985109,0.85625,1.0,0.779510022271715,0.0
1.0,0.13050847457627118,0.8394160583941606,0.1682743837084673,0.04608294930875576,1.0
0.22950819672131148,0.8263665594855305,0.12290502793296089,0.23752711496746204,0.9307851239669421,1.0
0.030864197530864196,0.0,0.5182481751824818,0.05349182763744428,0.06871035940803383,0.946751863684771
1.0,1.0,0.5154639175257731,0.9283667621776505,0.11931818181818182,0.19810326659641728
1.0,0.07150715071507151,0.24528301886792453,1.0,0.0,0.06737967914438503
0.47333333333333333,0.8214716525934861,0.4946236559139785,0.7629716981132075,0.2912621359223301,0.09156976744186046
0.6216216216216216,0.291970802919708,0.0,0.15598548972188633,1.0,1.0
0.6762589928057554,1.0,1.0,0.6252900232018561,0.0,0.9315068493150684
0.3684210526315789,0.0,0.935064935064935,0.9332443257676902,0.09868421052631579,1.0
0.7350427350427351,0.7816411682892906,0.7880794701986755,0.947075208913649,0.49879227053140096,0.08963911525029103
1.0,1.0,0.6242038216560509,0.5472127417519909,0.0,0.7706422018348624
0.5384615384615384,0.4125714285714286,0.640625,0.5811111111111111,0.04101838755304102,0.0
0.0,0.21408839779005526,0.09285714285714286,0.0,0.8994910941475827,0.9364864864864865
0.2169811320754717,0.05170068027210884,0.25308641975308643,0.0,0.0,0.7139664804469273
1.0,0.0,0.49606299212598426,0.4328732747804266,0.23977272727272728,1.0
0.6115107913669064,0.5835654596100278,0.9811320754716981,0.8202020202020202,0.1414141414141414,0.11898395721925134
0.7863247863247863,0.8688981868898187,0.8882978723404256,0.03151862464183381,0.01602136181575434,0.0
0.0,0.830316742081448,0.13966480446927373,0.28482003129890454,1.0,0.11467324290998766
1.0,0.23713235294117646,0.07051282051282051,0.05737704918032787,0.0,1.0
1.0,0.3981191222570533,0.21875,0.7008733624454149,0.41086186540731995,0.04973118279569892
0.678082191780822,0.3491891891891892,0.3699421965317919,0.21160409556313994,0.759958071278826,0.9593023255813954
0.2,0.0,0.636986301369863,0.189520624303233,0.8261964735516373,1.0
0.013245033112582781,0.0,0.30337078651685395,0.2348804500703235,0.964248159831756,0.9621802002224694
1.0,0.8506056527590848,0.0,0.20474777448071216,0.18075422626788037,1.0
0.7974683544303798,0.0,0.5592105263157895,0.06580366774541532,0.5397727272727273,0.9679075738125802
0.4453125,0.0,0.36363636363636365,1.0,0.0,0.43386243386243384
0.12422360248447205,0.398488120950324,0.5245901639344263,0.9809644670050761,0.9833506763787722,0.3756544502617801
