VM1X,VM1Y,VM2X,VM2Y
0.3277648686041359,0.9900462919094497,0.5126163027839604,0.8699449830580086
0.48913048341924803,0.7151267036541842,0.6318560508848801,0.7303169702977741
0.2801111937268549,0.27845960953310067,0.6204053335453934,0.06208520885976504
0.3526239112744006,0.6000195639828422,0.5140050739514408,0.8133112086891301
0.4236374235024265,0.7718108465453014,0.7533743446010144,0.8404392337886768
0.4510614307720433,0.031284394869401655,0.5103403472274138,0.2451925143751547
0.27009533764314003,0.10342840837172051,0.5522345961852018,0.1928666963609323
0.3494881734073509,0.6134072682934325,0.7739329162564172,0.7003728711021017
0.2660756262528516,0.31739336157351833,0.6539726186044112,0.31167221138112955
0.28475164155527233,0.5757987817533375,0.7012456573467446,0.6440034092696374
0.26989545284700717,0.05169970433357657,0.6638880551460435,0.017308276051724247
0.42719745159206124,0.23615406169145498,0.5788908869148549,0.3465963279955715
0.4367887857232553,0.283022349598935,0.7582407832678639,0.3851475014850654
0.23413836418025472,0.7690382686660114,0.6012313508360511,0.7752693342283078
0.2793793079580419,0.12657232083795567,0.6222809607500162,0.46446390386562036
0.3018146371720033,0.24211917675307926,0.742020980660473,0.17757091560572436
0.3409044443665826,0.47149536884911347,0.791431039516123,0.04775751866941008
0.42784231927849514,0.3889203795349088,0.5778404845124888,0.10202612414045881
0.3985932987494236,0.49571331189708123,0.5894248733534985,0.22005404591034827
0.30008010885349956,0.28198112534986275,0.5973219419295595,0.1253699264812438
0.3492290147476599,0.5879822846065922,0.6617134261587857,0.9145522575793374
0.3330579920168772,0.920372599512535,0.7593364699002928,0.8539234808543321
0.27315164023030514,0.052657689218961634,0.6129369548490313,0.4475106313523834
0.2662767957147064,0.9241380801314336,0.5819612275515218,0.7303824433114458
0.41780382392395665,0.9698394885374215,0.6526677872108011,0.8538143158878401
0.4736125697097354,0.13854978466750967,0.6883206282189194,0.1559659875901731
0.4517184039465937,0.31182737627578166,0.5357956243623963,0.2700545910042587
0.4809388822250832,0.9921135974241222,0.7128501819115242,0.9462750601220489
0.23606448225185447,0.6742358852061736,0.7831263564628301,0.713339166978742
0.31722379150471436,0.6174876625957977,0.5241184243320879,0.8463298197792755
0.4914508560484827,0.7312315541507656,0.6330026985238262,0.8039249007133888
0.2243005720990978,0.5617698612954426,0.5796657037391841,0.9497555107466912
0.4033771304128587,0.6689645450577535,0.7692357919993937,0.7883277343420391
0.4282544656958359,0.19013827770003222,0.6165150249968067,0.448799181973597
0.3854202674464353,0.8174597927572791,0.7041164002273493,0.5827091677942244
0.3731941382164423,0.6215585339388272,0.6802962486929425,0.8654397295663234
0.38696495356758415,0.7697106991124114,0.6815482086770444,0.6753703737471334
0.4040891720303005,0.168307828174746,0.5624741399270461,0.21697841927528566
0.38248394877574365,0.3931881999958643,0.5348520602588727,0.49035058336627524
0.42345225390416796,0.6150154687135775,0.6215364867142283,0.8051660998945109
0.3410765219511294,0.8336297953542027,0.7393648825835288,0.9975594007675077
0.2508578105903582,0.8492589285119494,0.7768845708153078,0.9227318377950595
0.3795786049096138,0.35254260913792784,0.7414710500506674,0.4885250306119901
0.44030293261290543,0.18014002522718986,0.6144916862856401,0.00461280099071415
0.3701852889968964,0.9382379087938375,0.7089198938820755,0.9224430470504601
0.3304689890422029,0.8799074303267793,0.5633561005568877,0.9059662021552075
0.28422315279183447,0.806681487545847,0.7704063069230855,0.7891226567101023
0.4646272631617693,0.15779880329688384,0.701296805557144,0.2623389516464609
0.37524163995629845,0.9661710660130842,0.7153056495036219,0.7500606926498425
0.29404021307266226,0.3717367269212375,0.6034056626453721,0.003822111887292645
0.24879144039646423,0.8450408920482972,0.7519400070129144,0.6045384773150737
0.29715033100222177,0.43809534068817907,0.6580779536732677,0.012958679957276453
0.2637809878385714,0.6846585971689894,0.7612673388356812,0.760105148296504
0.21514650096779864,0.32197233823660615,0.60171250322508,0.2501785640308946
0.42852249002715104,0.14754039948501252,0.5682226650933231,0.3024370226415218
0.3383674717450865,0.21225210701788233,0.7302969411473583,0.14037008776946897
0.3842210986773946,0.44363513735680105,0.6783602360041967,0.23447896274333208
0.4614358505035505,0.6629740318252395,0.7433354289710553,0.6727634414353648
0.33804205105773205,0.318076393080311,0.6196587205292101,0.3994397693162845
0.23650269886675146,0.2717534886720917,0.6227621605158553,0.23401501238258338
0.3615796737270647,0.8515771539372259,0.6643875969793364,0.816564066700086
0.3149113108844802,0.20766681956676386,0.7686576352265304,0.05145815628666989
0.2770312006254245,0.5761789695806072,0.6343293789007798,0.7265409197293501
0.2751715643882565,0.042370986297386615,0.5842859132779233,0.06955148376383014
0.44122824687893003,0.1483848285556716,0.6236183879599442,0.144261553865289
0.48007798326084505,0.964987622788311,0.698957965408145,0.9744220826976768
0.4749511359867513,0.7571375133913911,0.7770370647771334,0.6786083445555287
0.4980490424468075,0.749595998849397,0.5516643244796776,0.9212090849592601
0.250174009959254,0.7137618270374859,0.6184018663933283,0.8514149760794611
