VIX,VIY,VGX,VGY,OIX,OIY
0.05774298742609373,0.19620716043904607,0.8698820452174402,0.3872232200591918,0.5855891908309736,0.7898232298619862
0.19498208190153635,0.5717930019145085,0.926592367889561,0.026629019440366636,0.35127220536037956,0.918767522898171
0.04257304708364713,0.4890609269275006,0.9759748365131431,0.3626594520485358,0.7032035910298976,0.9377092454051257
0.03159370411235079,0.5694455135867216,0.9640994522974135,0.5215605613636465,0.3019297313780224,0.028892529734369933
0.060159154973478526,0.3481685132647277,0.9111425840210706,0.16582787753077607,0.5150128335344537,0.3608108845010902
0.03100283967111786,0.2231894202506375,0.8927253705137179,0.8431398000219242,0.75878519069485,0.3191818656562012
0.02431367106288969,0.33002355011043866,0.9392840854413429,0.1673273160756699,0.36454744104246045,0.6739470245170631
0.022852410059347794,0.6822781612400959,0.8713328210514036,0.6151584433989904,0.35135483564694436,0.1315542214514671
0.05029884191237274,0.09238774685677512,0.8691052937280028,0.3999852067993113,0.7670064126427933,0.7815057829430774
0.08543780640309286,0.5744308556488242,0.9863408442011534,0.035836138261338406,0.2810861910958973,0.21991181561132653
0.028974627210349387,0.33885382546940246,0.8585538602183176,0.5857740770650124,0.47946388288615094,0.7755035406420652
0.052823756616980105,0.8921463677045405,0.8396299033453859,0.3181406968661716,0.35190752367990663,0.20382009862919634
0.08432033818451284,0.024489146436094504,0.9426186696905481,0.02861154276120024,0.6065446152452727,0.6948286843200868
0.12613627724217213,0.7332767069278934,0.9207066929827273,0.6548765912666824,0.795112868511401,0.13572556241812575
0.15280413997803177,0.48339284971367347,0.9681630615975809,0.16174612044725284,0.4821679014682714,0.8407018020014149
0.011280795435207757,0.05627925839692355,0.9513995553246487,0.5360689435728102,0.35696440382225203,0.0792249839574358
0.027995408450159152,0.035333243754245694,0.8817396034758015,0.5104613751873934,0.4302735269458975,0.9227725142333485
0.12068624123226142,0.5176805129669407,0.8934517404902285,0.13035114691603,0.509856153984509,0.16058409617162248
0.1329597517805763,0.6848288861021451,0.8990537284037645,0.5041725994393386,0.41105289714038756,0.9080800138953058
0.04204142584419368,0.957901154254669,0.8445187713421353,0.22275345333478308,0.4194431467199635,0.1217461974765911
0.05360929262250609,0.5536416635336467,0.8716557735474209,0.5556912434474991,0.6391152734671837,0.7873874645738552
0.04326231790742043,0.6714539355232311,0.8634635445692131,0.6900851493181057,0.7835846369297959,0.21129198759020337
0.15513474481552317,0.3812002795826268,0.8578085278867149,0.6182180339463881,0.7882572329219171,0.034159393717708354
0.07166334236103832,0.3450355930408194,0.8142334265198089,0.7979281296106745,0.8323804485040336,0.29828032533915244
0.09639956744152878,0.6814911073499448,0.8195407231939089,0.4438994944229671,0.5491365322232147,0.08266259125270614
0.1445892362361968,0.3785708598970414,0.9560715948566664,0.011828301844573952,0.3092494698080725,0.9609463649995817
0.10001843846464101,0.7239672616956937,0.8222388217331247,0.7632348645391309,0.4837483876222092,0.048561602042984396
0.10293047094190094,0.6466421052995005,0.8741838222417276,0.3380582362675232,0.804367277520767,0.9161099641297451
0.04070896050226443,0.8794618735088989,0.9502409330352231,0.7528293662542221,0.7648473019634947,0.14312570672409514
0.17302737943548674,0.15257979186581103,0.9550854557562135,0.4441992536531799,0.5492594688435437,0.2420466964038752
0.03757249208648488,0.73351411365929,0.8763183535759177,0.7755280359300951,0.4147043218562591,0.8903754338345854
0.14167487514885987,0.8913725062874919,0.8826273437486283,0.026854960829235254,0.6168989720618148,0.6579657887864891
0.07395609372140073,0.3921250995395887,0.8207215979429743,0.8622030797471385,0.2603126986503907,0.9143500229885357
0.18744742343628748,0.7689439796912959,0.9652666061049153,0.8225804565514525,0.8475124325354282,0.13224566110353542
0.035039559329765595,0.7902178291586723,0.9132854504108545,0.38938005006270604,0.4532204689701137,0.12357415864089409
0.18508739685280184,0.9477224934894375,0.8905529498628744,0.6299442458571346,0.41599114628979994,0.04677368079270078
0.05358634457883786,0.7668741443449401,0.8798835524262327,0.04963731877517685,0.5676014454579064,0.8689085607771855
0.1570911287542478,0.8603955757046999,0.918512444297698,0.4573691498372423,0.7684046218792732,0.8465132942711228
0.12797320995231115,0.9003011688099355,0.9428974289184751,0.5467020272355158,0.5963349531803392,0.29209697797336237
0.09865394411393275,0.5732188411777015,0.8480513586781636,0.7292785913272809,0.7058287922813344,0.22945026743630942
0.17504939019729915,0.7547213346918099,0.9818563924254872,0.43793940642748036,0.6614512840195494,0.17332955407460668
0.1256447207289213,0.9437818875769607,0.8326749753494187,0.552950038152355,0.6457702815105892,0.12249003705515936
0.07931399746491778,0.3113117053531932,0.8668873942757638,0.6921779220709176,0.7205642334767905,0.9733751152987764
0.07137999469483283,0.20166931027076032,0.8390537797310971,0.7692163802918935,0.6430074487344335,0.03846468976751369
0.04473234153511468,0.2872557259666412,0.8866530299355331,0.35201927496525387,0.36414378065791303,0.962272465059115
0.10433942747158863,0.7579085487904048,0.8601114646743646,0.6069108696197156,0.7016546104459945,0.18244588556253263
0.1707126733106546,0.7333961597906128,0.8227310117950448,0.657968649504574,0.4967120148669547,0.9665290838659307
0.17963532758706013,0.1102139847107001,0.8831587566244431,0.019213533901030797,0.6631540937937365,0.9002077528283364
0.08187417518337656,0.33956475403916125,0.9524085730622345,0.24772558024659186,0.4738836674581105,0.16850547321103024
0.028536481557911587,0.7463505161190127,0.9392968983423753,0.19904792321544915,0.601084445669823,0.7468608523867538
0.10075043003455546,0.9671578529057622,0.8139090126199836,0.6245881551768596,0.5807588379908297,0.3090321720753009
0.09534261316048502,0.21912133821745847,0.9831102562727648,0.10468191006011757,0.4570758603062868,0.7527805912408523
0.13310080889252512,0.17548566981172517,0.8824787714539021,0.4464095949685675,0.5876938967532623,0.24416472388251412
0.19981530779444648,0.3157305084622329,0.9803400351564893,0.40515603855688387,0.6534601192325642,0.7622642332237382
0.1658347691082757,0.8979715538069237,0.9875503671648755,0.4149230030663315,0.2752686260826286,0.21793080000189952
0.04597659252824904,0.22920491736715778,0.9655128557527145,0.11266699951810534,0.552501287727489,0.9605671126480553
0.021347428910718294,0.35202610535287376,0.8749030620652314,0.6723471359367055,0.8319631914811791,0.04330357866933561
0.19141372003648585,0.5734931503366619,0.8989769723828981,0.28957801049439463,0.3135042693569926,0.8740318945815837
0.19153275201239736,0.9509490208139942,0.9832209863179382,0.10763718015422918,0.48007058842594313,0.010077426460485532
0.06384555576335313,0.4279934908513996,0.932593173682619,0.5073832934463135,0.38736126043499935,0.754914242306765
0.11996101218025591,0.5606728439935411,0.8679150694748242,0.5884939918985782,0.35961553090448073,0.3164421050985668
0.1612741082766,0.30200318285097677,0.9297198069955849,0.457122905731351,0.497026843208205,0.7953207690183607
0.1633295036176454,0.3338489232372822,0.9603318328893542,0.49551677025184,0.6254026423176418,0.12670375281014007
0.12051149118719554,0.24399302129244274,0.8740282208751946,0.07249718717621671,0.6856413714776244,0.8771104955145246
0.19583055146941494,0.9666664831058316,0.8743541356331052,0.14582030119327694,0.5967332908842917,0.5965973291322384
0.029028699287046655,0.4629785429966591,0.8754334940739578,0.7525977599420609,0.4895853427126473,0.026783982563381846
0.05891602678049642,0.6983095395905212,0.9163525941231401,0.5539041388724867,0.6540702769131505,0.07733559808588276
0.10483675823482093,0.4755482658812507,0.8319550600642573,0.24603380683944331,0.8103918051494369,0.8387379486980341
0.1934544724963663,0.6930510878118757,0.9629232699820227,0.8355040429470479,0.5078560307845523,0.8422755856189978
0.05712256888994431,0.48981896127470664,0.9719616921983999,0.955449394105078,0.5333867490246468,0.9352107012610756
0.1255977151241273,0.06457706246470163,0.8950014862141507,0.7177518934703403,0.6372884782722972,0.35394108302574906
0.13738355636056968,0.34827950994268647,0.8292059867691194,0.6028136328102716,0.8120335131124967,0.9669246727617734
0.028560611017076833,0.31576357897331475,0.9465044139353461,0.3771246845390462,0.6100641903167292,0.620398114464947
0.11015719232092853,0.08203427442168137,0.9228534866379484,0.23615976211469653,0.7735246426084341,0.6390817129460385
0.13766545189341833,0.6428811878729532,0.8338391970656829,0.8134874547672594,0.3309761791945039,0.04717292439897761
0.19271925179678545,0.2786289614642058,0.8654163205251054,0.4854662822733354,0.41253364104949475,0.719914239144142
0.12103018540793832,0.34951169490819184,0.9123531127073725,0.5371722027632666,0.45157328507269484,0.8889761879463265
0.06608493060948391,0.37458849048018156,0.944350689567662,0.6918599733838825,0.7877454404876106,0.06169849042286736
0.10141252784380834,0.37800486950305007,0.9769988545661279,0.5686473252365328,0.36035976163940575,0.22000490337556905
0.12024413648549524,0.15530736695038483,0.9857047867172519,0.5313518566217796,0.2528786202555525,0.8973810628962795
0.12497150901085637,0.8620398314993558,0.974968108549333,0.12579621423507467,0.8138550697144868,0.9263099560403533
0.1240387472390161,0.4488939453665091,0.9149555626425739,0.40290717503621054,0.6417257291877596,0.8463584729134835
0.038557511041750384,0.43196582550853374,0.9820144298800102,0.6108081941036226,0.35311711498965453,0.6077767585132411
0.116164607904931,0.7351926583549372,0.9700609104831983,0.5902359775670426,0.4297031656935359,0.0917295191645712
0.19282545807498336,0.955719367440946,0.8531027831814346,0.8873432208386685,0.448302428604451,0.3705513039838191
0.06652199070920889,0.7467886740297046,0.927749903944147,0.9290389125316416,0.7620339502674236,0.07444491161991341
0.14074441399337942,0.6584838320254816,0.9351485004899347,0.8841983557873548,0.592834709408689,0.21634568210443544
0.053913924301416456,0.6556655640686128,0.8930210973417755,0.5777421668894318,0.3500082166384927,0.9190765924604702
0.03400009309056378,0.08731950960208348,0.8454065674716452,0.37940842655399604,0.49144686582293956,0.4262794155389386
0.17951095669341413,0.4848704183487034,0.9810235046097056,0.3325815874450532,0.5563070171925706,0.538469799276528
0.0683319419977243,0.4725648963137743,0.9711606288077085,0.8750607289060115,0.45165985882078974,0.3634232916304967
0.07432119150857,0.07254963172122059,0.8426602672124452,0.19232356213086205,0.8143794474249738,0.694487542135481
0.07002180677664471,0.630873757797406,0.8400447648711026,0.7179468224112563,0.5396237406175554,0.27072151598143707
0.04167387876470947,0.1379687511662858,0.818871309291416,0.7923809683583483,0.7816727691330364,0.24480967002806758
0.09050556749658402,0.7317782549493721,0.9010567426237125,0.10240217065573634,0.6279682994895185,0.6209371125847417
0.03301223450567034,0.3943317461213502,0.8194560286498636,0.19742076918210522,0.47798675180610206,0.5938535013128936
0.060754470282722337,0.22957777736615795,0.9839054946373305,0.5237638452324835,0.5183780920786552,0.6162258701066847
0.07853455204729268,0.9739187427953853,0.9307906504103601,0.1606960915609998,0.7602631377597404,0.697032227097235
0.16514992761129738,0.6523847010914574,0.8106372766046995,0.6636868305035732,0.2798618310161902,0.9384971755146546
0.10198459332142172,0.24114281209588412,0.9249605615858987,0.8575835043238504,0.4100843361088128,0.09835467986819103
0.14874945873377526,0.7535923234304647,0.8491715712197221,0.24290759428085662,0.8394586277282579,0.7913235516381543
0.07510468165885274,0.1148091752329663,0.8167467014261202,0.8683726851219319,0.30032591216927496,0.5658908545319301
0.03040083345560133,0.8532300508122191,0.9608125386480182,0.6044489287627558,0.3898021071627211,0.43428661848025474
0.1823295846215863,0.9150731538150981,0.8123335975729153,0.6737009324159408,0.40441178136001693,0.32974501078321095
0.1607293775762311,0.8150414312936903,0.8986074033416306,0.28182214777146114,0.40496464382682595,0.27976796534272524
0.09430751086629427,0.5004592442476088,0.904468119342849,0.6755315755328336,0.30270810582324836,0.8762078541952347
0.1977991881822063,0.06556027463408225,0.8647609861131113,0.495599861253916,0.5323468382980032,0.6484321876489244
0.17044285409009338,0.09719687319985888,0.9049614028704693,0.4115752037768662,0.7757558142885722,0.7803414208231392
